OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6	KEGG_Description
K08971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	putative membrane protein
K08970	970.0	972.0	1279.0	1109.0	1243.0	1195.0	1120.0	860.0	796.0	850.0	1085.0	1073.0	790.0	898.0	1009.0	961.0	957.0	1003.0	nickel/cobalt exporter
K03082	128.0	168.0	130.0	153.0	61.0	153.0	407.0	448.0	273.0	226.0	272.0	474.0	211.0	168.0	292.0	203.0	158.0	184.0	hexulose-6-phosphate isomerase [EC:5.-.-.-]
K03080	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	18.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4]
K08974	339.0	334.0	204.0	220.0	311.0	271.0	500.0	570.0	475.0	397.0	429.0	532.0	385.0	293.0	429.0	308.0	300.0	395.0	putative membrane protein
K13868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	solute carrier family 7 (L-type amino acid transporter), member 9
K00918	19.0	12.0	18.0	10.0	6.0	12.0	14.0	10.0	11.0	11.0	13.0	21.0	15.0	8.0	20.0	11.0	7.0	15.0	ADP-specific phosphofructokinase [EC:2.7.1.146];ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]
K01553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	myosin ATPase [EC:3.6.4.1]
K12214	9.0	13.0	15.0	14.0	14.0	11.0	14.0	11.0	18.0	7.0	16.0	12.0	38.0	24.0	18.0	26.0	9.0	24.0	intracellular multiplication protein IcmL
K11646	53.0	46.0	25.0	22.0	24.0	27.0	55.0	48.0	38.0	58.0	37.0	57.0	34.0	24.0	38.0	56.0	25.0	38.0	dehydroquinate synthase II [EC:1.4.1.-]
K11645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid synthase [EC:4.1.2.-]
K11641	27.0	23.0	11.0	15.0	13.0	20.0	76.0	34.0	47.0	47.0	26.0	86.0	14.0	6.0	16.0	12.0	10.0	18.0	two-component system, LytT family, response regulator NatR
K11640	27.0	23.0	11.0	15.0	13.0	20.0	76.0	34.0	47.0	47.0	26.0	86.0	14.0	6.0	16.0	12.0	10.0	18.0	two-component system, LytT family, sensor histidine kinase NatK [EC:2.7.13.3]
K12736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	peptidylprolyl isomerase domain and WD repeat-containing protein 1 [EC:5.2.1.8]
K12733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	peptidyl-prolyl cis-trans isomerase-like 1 [EC:5.2.1.8]
K07507	6615.0	7016.0	7525.0	7781.0	7880.0	8380.0	7558.0	6606.0	6481.0	6348.0	7126.0	7636.0	7314.0	7514.0	7541.0	7197.0	7543.0	7209.0	putative Mg2+ transporter-C (MgtC) family protein
K07506	3518.0	3590.0	4783.0	4114.0	5226.0	4822.0	4799.0	4361.0	3728.0	3587.0	4993.0	5365.0	4582.0	4945.0	4683.0	4276.0	5727.0	3998.0	AraC family transcriptional regulator
K07505	66.0	63.0	59.0	68.0	72.0	91.0	76.0	53.0	52.0	55.0	63.0	56.0	56.0	52.0	68.0	61.0	65.0	64.0	hypothetical protein
K07504	914.0	796.0	860.0	969.0	799.0	1296.0	725.0	720.0	902.0	954.0	860.0	811.0	859.0	1007.0	813.0	830.0	861.0	786.0	hypothetical protein
K07503	2415.0	4131.0	3348.0	3003.0	1928.0	2573.0	2612.0	3353.0	3047.0	2511.0	2862.0	2750.0	3296.0	2762.0	3231.0	3264.0	3454.0	3263.0	hypothetical protein
K07502	1152.0	1174.0	1014.0	1191.0	1154.0	1464.0	1304.0	1123.0	1135.0	1204.0	1285.0	1322.0	1147.0	1204.0	1280.0	1276.0	1131.0	1282.0	hypothetical protein
K07501	1059.0	993.0	1488.0	1062.0	1420.0	1172.0	1158.0	1487.0	1605.0	1338.0	1212.0	1109.0	1366.0	1461.0	1492.0	1237.0	1284.0	1511.0	hypothetical protein
K07500	1.0	3.0	0.0	0.0	0.0	0.0	3.0	3.0	1.0	0.0	1.0	6.0	3.0	0.0	2.0	3.0	2.0	3.0	hypothetical protein
K07509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	acetyl-CoA acyltransferase [EC:2.3.1.16]
K07508	604.0	578.0	449.0	460.0	358.0	739.0	617.0	449.0	478.0	557.0	516.0	532.0	508.0	461.0	597.0	495.0	477.0	548.0	acetyl-CoA acyltransferase 2 [EC:2.3.1.16]
K11422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	histone-lysine N-methyltransferase SETD1 [EC:2.1.1.43]
K08698	22.0	65.0	99.0	21.0	86.0	101.0	653.0	489.0	402.0	195.0	639.0	773.0	732.0	716.0	551.0	405.0	829.0	222.0	carbon dioxide concentrating mechanism protein CcmM
K10773	13813.0	13439.0	15383.0	14626.0	16455.0	15358.0	13804.0	13037.0	13578.0	13193.0	14236.0	13600.0	14929.0	16560.0	15421.0	15005.0	15789.0	14984.0	endonuclease III [EC:4.2.99.18]
K10774	2.0	4.0	0.0	1.0	0.0	1.0	4.0	2.0	3.0	3.0	3.0	3.0	2.0	2.0	1.0	5.0	1.0	1.0	tyrosine ammonia-lyase [EC:4.3.1.23]
K14286	32.0	26.0	26.0	38.0	31.0	57.0	38.0	26.0	26.0	30.0	24.0	24.0	28.0	24.0	38.0	32.0	31.0	32.0	alanine-glyoxylate aminotransferase 2-like [EC:2.6.1.-]
K10778	6915.0	5162.0	7419.0	7234.0	9836.0	7661.0	5587.0	5377.0	5701.0	6237.0	6403.0	5583.0	6507.0	8368.0	6524.0	6800.0	7211.0	6702.0	AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
K14287	5903.0	3831.0	5780.0	6080.0	8546.0	6087.0	3960.0	3938.0	5144.0	5328.0	4883.0	4055.0	5849.0	7744.0	5367.0	5706.0	6243.0	5611.0	methionine aminotransferase [EC:2.6.1.-]
K00140	27850.0	27726.0	31091.0	30801.0	34586.0	31376.0	24609.0	23988.0	24897.0	25210.0	26488.0	24232.0	28350.0	31704.0	28416.0	29106.0	31419.0	28934.0	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27];methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.27]
K05501	5750.0	3753.0	5329.0	5857.0	8224.0	5999.0	3552.0	3192.0	4624.0	4754.0	4419.0	3565.0	5518.0	7268.0	4979.0	5281.0	5793.0	4979.0	TetR/AcrR family transcriptional regulator
K01903	14505.0	14218.0	16633.0	15669.0	17983.0	15881.0	13143.0	12831.0	13791.0	13432.0	14005.0	12931.0	14873.0	16829.0	15164.0	15268.0	16182.0	15330.0	succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
K01902	14501.0	14211.0	16630.0	15667.0	17980.0	15872.0	13114.0	12824.0	13777.0	13426.0	13993.0	12906.0	14865.0	16820.0	15151.0	15256.0	16176.0	15325.0	succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K01905	194.0	186.0	198.0	240.0	290.0	189.0	372.0	258.0	226.0	266.0	284.0	321.0	268.0	333.0	292.0	217.0	251.0	249.0	acetyl-CoA synthetase (ADP-forming) [EC:6.2.1.13]
K01904	75.0	25.0	48.0	33.0	36.0	44.0	48.0	43.0	39.0	37.0	63.0	67.0	32.0	18.0	43.0	46.0	51.0	59.0	4-coumarate--CoA ligase [EC:6.2.1.12]
K01907	3996.0	5508.0	5382.0	4747.0	4178.0	4570.0	4444.0	4656.0	4628.0	4156.0	4542.0	4458.0	4876.0	4396.0	4809.0	4956.0	5544.0	5115.0	acetoacetyl-CoA synthetase [EC:6.2.1.16]
K01906	309.0	393.0	303.0	257.0	265.0	310.0	437.0	306.0	271.0	278.0	351.0	364.0	297.0	270.0	388.0	440.0	273.0	338.0	6-carboxyhexanoate--CoA ligase [EC:6.2.1.14]
K01909	46.0	52.0	48.0	22.0	14.0	18.0	36.0	52.0	30.0	28.0	28.0	28.0	18.0	18.0	35.0	35.0	38.0	32.0	long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:6.2.1.20]
K01908	11712.0	9259.0	11988.0	12189.0	15779.0	11878.0	8832.0	8102.0	9834.0	10090.0	10329.0	8543.0	11827.0	14906.0	11320.0	11932.0	12905.0	11595.0	propionyl-CoA synthetase [EC:6.2.1.17]
K14534	400.0	468.0	350.0	451.0	510.0	379.0	684.0	437.0	464.0	485.0	532.0	560.0	512.0	604.0	550.0	426.0	468.0	526.0	4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]
K00147	12747.0	12506.0	14118.0	13646.0	15382.0	14059.0	13157.0	12260.0	12782.0	12171.0	13792.0	13280.0	14519.0	16168.0	14750.0	14452.0	15539.0	13934.0	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K07767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	microtubule-severing ATPase [EC:3.6.4.3]
K07769	22.0	65.0	99.0	21.0	86.0	101.0	653.0	489.0	402.0	195.0	639.0	773.0	732.0	716.0	551.0	405.0	829.0	222.0	two-component system, OmpR family, sensor histidine kinase NblS [EC:2.7.13.3]
K07768	2502.0	4248.0	3482.0	3096.0	2000.0	2651.0	2800.0	3517.0	3174.0	2667.0	3017.0	2905.0	3448.0	2903.0	3424.0	3381.0	3564.0	3406.0	two-component system, OmpR family, sensor histidine kinase SenX3 [EC:2.7.13.3]
K06203	2326.0	2909.0	2849.0	2818.0	2841.0	2640.0	2405.0	2768.0	2682.0	2457.0	2700.0	2458.0	2638.0	2451.0	2683.0	2709.0	2820.0	2742.0	CysZ protein
K06202	6223.0	4205.0	5716.0	6246.0	8540.0	6633.0	4005.0	3616.0	4943.0	5281.0	4857.0	4080.0	5837.0	7596.0	5404.0	5666.0	6215.0	5418.0	CyaY protein
K09921	7178.0	5043.0	6753.0	7230.0	9542.0	7516.0	5231.0	4576.0	5934.0	6077.0	6121.0	5241.0	6763.0	8809.0	6751.0	6988.0	7359.0	6864.0	hypothetical protein
K09920	523.0	402.0	521.0	561.0	620.0	636.0	559.0	579.0	548.0	581.0	693.0	696.0	485.0	541.0	652.0	611.0	657.0	738.0	hypothetical protein
K09927	6229.0	7466.0	7510.0	7257.0	7076.0	7377.0	5571.0	5746.0	5952.0	5630.0	6056.0	5674.0	6584.0	6601.0	6476.0	6776.0	7115.0	6558.0	hypothetical protein
K09024	754.0	698.0	1079.0	842.0	1176.0	959.0	757.0	741.0	519.0	620.0	745.0	677.0	578.0	617.0	706.0	710.0	740.0	784.0	putative flavin reductase RutF [EC:1.5.1.-]
K09022	1.0	1.0	3.0	1.0	0.0	1.0	44.0	0.0	1.0	27.0	1.0	26.0	1.0	1.0	1.0	1.0	1.0	2.0	UPF0076 protein YjgF
K09023	300.0	279.0	315.0	257.0	292.0	346.0	279.0	212.0	202.0	223.0	299.0	300.0	213.0	268.0	226.0	263.0	257.0	238.0	protein RutD
K09020	1002.0	1420.0	1066.0	1258.0	1082.0	1113.0	1001.0	981.0	928.0	903.0	1121.0	981.0	1189.0	1092.0	1159.0	1122.0	1050.0	1095.0	putative isochorismatase family protein RutB [EC:3.-.-.-]
K09021	364.0	325.0	336.0	292.0	329.0	360.0	389.0	252.0	264.0	285.0	362.0	355.0	299.0	321.0	325.0	310.0	310.0	325.0	UPF0076 protein RutC
K02908	1.0	3.0	0.0	0.0	0.0	0.0	3.0	3.0	1.0	0.0	1.0	6.0	3.0	0.0	2.0	3.0	2.0	3.0	large subunit ribosomal protein L30e
K02909	14204.0	14952.0	16537.0	15505.0	16761.0	15480.0	14153.0	14067.0	15030.0	14023.0	14893.0	14187.0	16215.0	17434.0	16249.0	16252.0	17345.0	16044.0	large subunit ribosomal protein L31
K08218	10585.0	8049.0	10282.0	11016.0	13367.0	12137.0	9181.0	7555.0	9333.0	9274.0	9837.0	9129.0	10789.0	13190.0	10616.0	10536.0	11326.0	10204.0	MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG
K08219	0.0	0.0	1.0	1.0	0.0	0.0	41.0	0.0	0.0	26.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	2.0	MFS transporter, UMF2 family, putative MFS family transporter protein
K02904	12905.0	12692.0	14667.0	13897.0	15737.0	14183.0	12793.0	12421.0	12966.0	12430.0	13409.0	12750.0	14197.0	15892.0	14548.0	14305.0	15106.0	14226.0	large subunit ribosomal protein L29
K02906	12929.0	12736.0	14692.0	13925.0	15764.0	14205.0	12827.0	12466.0	12999.0	12455.0	13451.0	12788.0	14237.0	15928.0	14587.0	14344.0	15131.0	14263.0	large subunit ribosomal protein L3
K02907	12755.0	12490.0	14450.0	13805.0	15596.0	13964.0	11737.0	11539.0	12282.0	12006.0	12485.0	11527.0	13249.0	14987.0	13663.0	13606.0	14091.0	13788.0	large subunit ribosomal protein L30
K02902	13962.0	14619.0	16180.0	15258.0	16668.0	15253.0	13826.0	13747.0	14370.0	13542.0	14599.0	13793.0	15883.0	17080.0	16012.0	15692.0	16815.0	15735.0	large subunit ribosomal protein L28
K00230	772.0	1330.0	1180.0	895.0	802.0	1017.0	687.0	922.0	684.0	724.0	854.0	800.0	886.0	830.0	940.0	1096.0	1554.0	772.0	protoporphyrinogen oxidase [EC:1.3.3.4]
K00231	3749.0	6191.0	5145.0	4743.0	3317.0	4059.0	5040.0	5782.0	5183.0	4255.0	5172.0	5405.0	5835.0	4901.0	5879.0	5551.0	5628.0	5072.0	protoporphyrinogen oxidase [EC:1.3.3.4]
K00232	1976.0	3425.0	2986.0	2449.0	1624.0	2041.0	1973.0	2597.0	2587.0	2086.0	2311.0	2076.0	2637.0	2211.0	2623.0	2741.0	2772.0	2596.0	acyl-CoA oxidase [EC:1.3.3.6]
K08976	1045.0	1048.0	1269.0	1002.0	966.0	1173.0	1473.0	1487.0	1546.0	1494.0	1160.0	1391.0	1265.0	1255.0	1376.0	1101.0	1092.0	1356.0	putative membrane protein
K00234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1]
K00239	15249.0	16656.0	17972.0	16778.0	17622.0	16740.0	15193.0	15582.0	16150.0	14920.0	16140.0	15343.0	17453.0	18608.0	17569.0	17692.0	18857.0	17273.0	succinate dehydrogenase flavoprotein subunit [EC:1.3.99.1]
K06209	69.0	101.0	66.0	131.0	31.0	66.0	151.0	101.0	105.0	107.0	80.0	165.0	42.0	22.0	55.0	53.0	32.0	61.0	chorismate mutase [EC:5.4.99.5]
K09928	4916.0	3559.0	5349.0	4849.0	6722.0	4898.0	4952.0	4391.0	4587.0	4747.0	5334.0	4881.0	5445.0	7182.0	5553.0	5468.0	6193.0	5250.0	hypothetical protein
K01015	89.0	59.0	142.0	127.0	175.0	105.0	80.0	90.0	91.0	100.0	119.0	130.0	52.0	94.0	73.0	99.0	129.0	92.0	alcohol sulfotransferase [EC:2.8.2.2]
K01014	1173.0	1122.0	890.0	923.0	704.0	1466.0	1217.0	866.0	933.0	1078.0	1005.0	1035.0	1008.0	925.0	1193.0	986.0	953.0	1095.0	aryl sulfotransferase [EC:2.8.2.1]
K01012	11919.0	11365.0	13318.0	12723.0	14388.0	13114.0	11779.0	11011.0	11953.0	11382.0	12324.0	11624.0	13060.0	14762.0	13287.0	13313.0	13931.0	12877.0	biotin synthetase [EC:2.8.1.6]
K01011	35188.0	38898.0	41573.0	39162.0	40950.0	39281.0	35524.0	36129.0	36261.0	33438.0	37721.0	35805.0	39899.0	42268.0	40560.0	40328.0	42945.0	39986.0	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2];3-mercaptopyruvate sulfurtransferase [EC:2.8.1.2]
K01010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	thiosulfate sulfurtransferase [EC:2.8.1.1]
K08920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chlorophyll a/b binding light-harvesting protein PcbC
K14103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	energy-converting hydrogenase A subunit L
K14102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	energy-converting hydrogenase A subunit K
K14101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	energy-converting hydrogenase A subunit J
K14100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	energy-converting hydrogenase A subunit I
K14105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	energy-converting hydrogenase A subunit N
K14104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	energy-converting hydrogenase A subunit M
K14109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	energy-converting hydrogenase A subunit R
K14108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	energy-converting hydrogenase A subunit Q
K06401	55.0	58.0	52.0	125.0	30.0	64.0	166.0	98.0	84.0	109.0	70.0	155.0	34.0	17.0	43.0	39.0	26.0	45.0	stage IV sporulation protein FA
K00893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	deoxycitidine kinase [EC:2.7.1.74]
K13402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	monofunctional C1-tetrahydrofolate synthase, mitochondrial [EC:6.3.4.3]
K12858	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ATP-dependent RNA helicase DDX23/PRP28 [EC:3.6.4.13];ATP-dependent RNA helicase DDX23/PRP28 [EC:3.6.1.-]
K03503	4308.0	3006.0	3945.0	4128.0	5905.0	4275.0	4008.0	3496.0	4245.0	4306.0	4458.0	3858.0	5106.0	6526.0	4914.0	4928.0	5531.0	4340.0	DNA polymerase V [EC:3.4.21.-]
K03502	3683.0	2442.0	3204.0	3401.0	5056.0	3401.0	3589.0	3122.0	3853.0	3814.0	3869.0	3437.0	4644.0	6050.0	4402.0	4333.0	4921.0	3728.0	DNA polymerase V
K03501	12840.0	12663.0	14626.0	13875.0	15732.0	14137.0	12618.0	12306.0	12862.0	12348.0	13300.0	12546.0	14107.0	15827.0	14396.0	14227.0	15038.0	14142.0	glucose inhibited division protein B [EC:2.1.-.-];ribosomal RNA small subunit methyltransferase G [EC:2.1.1.170]
K03500	21142.0	18818.0	23094.0	22261.0	26773.0	23058.0	19111.0	17729.0	19528.0	19155.0	20593.0	18856.0	21703.0	25565.0	22204.0	22179.0	23318.0	21965.0	ribosomal RNA small subunit methyltransferase B [EC:2.1.1.-]
K08924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chlorophyll a/b binding light-harvesting protein PcbG
K02278	3487.0	3253.0	4515.0	4322.0	5256.0	4848.0	3358.0	3246.0	2793.0	3138.0	3553.0	3582.0	2968.0	3475.0	3239.0	3502.0	3684.0	3375.0	prepilin peptidase CpaA [EC:3.4.23.43]
K02279	4483.0	4767.0	5795.0	5491.0	6417.0	6036.0	4414.0	4628.0	4150.0	4230.0	4796.0	4746.0	4255.0	4685.0	4524.0	4838.0	4985.0	4543.0	pilus assembly protein CpaB
K12977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	lipid A 1-phosphatase [EC:3.1.3.-]
K02276	15712.0	15390.0	18118.0	17029.0	19257.0	17754.0	15821.0	15400.0	15877.0	15389.0	16555.0	15771.0	16905.0	18955.0	17687.0	17256.0	18024.0	17294.0	cytochrome c oxidase subunit III [EC:1.9.3.1]
K02277	69.0	110.0	88.0	134.0	46.0	91.0	248.0	284.0	173.0	143.0	149.0	296.0	92.0	59.0	120.0	94.0	66.0	84.0	cytochrome c oxidase subunit IV [EC:1.9.3.1]
K02274	18938.0	20650.0	22255.0	21086.0	22122.0	21501.0	19056.0	19240.0	19401.0	18256.0	20205.0	19123.0	20784.0	22022.0	21472.0	21316.0	22625.0	20954.0	cytochrome c oxidase subunit I [EC:1.9.3.1]
K02275	16483.0	16304.0	18797.0	18057.0	20098.0	18819.0	16578.0	15876.0	15950.0	15584.0	17240.0	16504.0	17337.0	19203.0	18333.0	17712.0	18402.0	17776.0	cytochrome c oxidase subunit II [EC:1.9.3.1]
K13450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	phosphothreonine lyase [EC:4.2.3.-]
K13451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	type III effector protein AvrPto1
K13452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	effector protein HopAB [EC:6.3.2.-]
K13454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	type III effector protein AvrRpm1
K13455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	avirulence protein
K12509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	pilus assembly protein RcpB
K12508	3905.0	3589.0	4410.0	3930.0	5155.0	4663.0	3159.0	2586.0	2743.0	3031.0	3330.0	2978.0	3101.0	3384.0	3249.0	3406.0	3543.0	3434.0	feruloyl-CoA synthase [EC:6.2.1.34]
K12507	37.0	56.0	46.0	42.0	18.0	18.0	41.0	38.0	35.0	26.0	23.0	48.0	46.0	28.0	80.0	26.0	21.0	32.0	acyl-CoA synthetase [EC:6.2.1.-]
K12506	6333.0	6335.0	8669.0	7367.0	8821.0	7623.0	5922.0	5342.0	4814.0	5195.0	6147.0	5482.0	5131.0	6076.0	5882.0	6265.0	6204.0	6388.0	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]
K12500	14.0	20.0	21.0	97.0	7.0	27.0	61.0	42.0	19.0	58.0	29.0	55.0	12.0	5.0	16.0	17.0	10.0	17.0	thioesterase III [EC:3.1.2.-]
K12503	2495.0	4217.0	3506.0	2973.0	1921.0	2533.0	2612.0	3373.0	3323.0	2689.0	2948.0	2731.0	3393.0	2977.0	3381.0	3616.0	3599.0	3379.0	short-chain Z-isoprenyl diphosphate synthase [EC:2.5.1.68];short-chain Z-isoprenyl diphosphate synthetase [EC:2.5.1.68]
K05926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None
K09728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hypothetical protein
K14587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	protein sgcE [EC:5.1.3.-]
K06597	331.0	240.0	332.0	403.0	483.0	461.0	247.0	376.0	377.0	305.0	474.0	350.0	299.0	356.0	369.0	407.0	428.0	444.0	chemosensory pili system protein ChpB (putative protein-glutamate methylesterase)
K06596	6824.0	4818.0	6562.0	6932.0	9337.0	7314.0	6125.0	5256.0	6496.0	6184.0	7071.0	6434.0	7955.0	9924.0	7505.0	7539.0	8713.0	6947.0	chemosensory pili system protein ChpA (sensor histidine kinase/response regulator)
K06595	81.0	86.0	64.0	136.0	45.0	99.0	194.0	108.0	96.0	111.0	73.0	192.0	49.0	32.0	57.0	52.0	51.0	61.0	heam-based aerotactic trancducer
K06599	321.0	301.0	270.0	446.0	339.0	540.0	170.0	166.0	386.0	272.0	232.0	236.0	446.0	642.0	258.0	326.0	457.0	267.0	AraC family transcriptional regulator, chemosensory pili system protein ChpD
K06598	944.0	836.0	963.0	941.0	903.0	1019.0	1114.0	1010.0	1007.0	980.0	1223.0	1178.0	851.0	1083.0	1243.0	1217.0	1107.0	1310.0	chemosensory pili system protein ChpC
K07978	106.0	164.0	184.0	131.0	211.0	241.0	714.0	560.0	469.0	261.0	759.0	847.0	815.0	817.0	627.0	521.0	933.0	301.0	GntR family transcriptional regulator
K07979	3254.0	4657.0	3781.0	4153.0	2782.0	3744.0	3664.0	4012.0	4267.0	3405.0	3902.0	4042.0	4325.0	4060.0	4087.0	4261.0	4615.0	4409.0	GntR family transcriptional regulator
K07976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Rab family, other
K14585	357.0	312.0	693.0	443.0	923.0	540.0	247.0	416.0	186.0	311.0	368.0	238.0	293.0	328.0	297.0	364.0	501.0	406.0	trans-o-hydroxybenzylidenepyruvate hydratase-aldolase [EC:4.1.2.45]
K10907	446.0	690.0	470.0	580.0	448.0	579.0	1037.0	894.0	858.0	693.0	788.0	1153.0	731.0	598.0	954.0	812.0	495.0	639.0	aminotransferase [EC:2.6.1.-]
K10906	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	exodeoxyribonuclease VIII [EC:3.1.11.-]
K10901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bloom syndrome protein [EC:3.6.4.12];bloom syndrome protein [EC:3.6.1.-]
